day,month,year,province,health_zone,confirmed_cases
19,12,2019,North Kivu,Masereka,50
20,12,2019,North Kivu,Masereka,50
21,12,2019,North Kivu,Masereka,50
22,12,2019,North Kivu,Masereka,50
23,12,2019,North Kivu,Masereka,50
24,12,2019,North Kivu,Masereka,50
25,12,2019,North Kivu,Masereka,50
26,12,2019,North Kivu,Masereka,50
27,12,2019,North Kivu,Masereka,50
28,12,2019,North Kivu,Masereka,50
29,12,2019,North Kivu,Masereka,50
30,12,2019,North Kivu,Masereka,50
31,12,2019,North Kivu,Masereka,50
1,1,2019,Ituri,Mandima,17
2,1,2019,Ituri,Mandima,17
3,1,2019,Ituri,Mandima,17
4,1,2019,Ituri,Mandima,17
5,1,2019,Ituri,Mandima,17
6,1,2019,Ituri,Mandima,17
7,1,2019,Ituri,Mandima,17
8,1,2019,Ituri,Mandima,17
9,1,2019,Ituri,Mandima,17
10,1,2019,Ituri,Mandima,17
11,1,2019,Ituri,Mandima,17
12,1,2019,Ituri,Mandima,17
13,1,2019,Ituri,Mandima,17
14,1,2019,Ituri,Mandima,17
15,1,2019,Ituri,Mandima,17
16,1,2019,Ituri,Mandima,17
17,1,2019,Ituri,Mandima,17
18,1,2019,Ituri,Mandima,17
19,1,2019,Ituri,Mandima,17
20,1,2019,Ituri,Mandima,17
21,1,2019,Ituri,Mandima,17
22,1,2019,Ituri,Mandima,17
23,1,2019,Ituri,Mandima,17
24,1,2019,Ituri,Mandima,17
25,1,2019,Ituri,Mandima,17
26,1,2019,Ituri,Mandima,17
27,1,2019,Ituri,Mandima,17
28,1,2019,Ituri,Mandima,17
29,1,2019,Ituri,Mandima,17
30,1,2019,Ituri,Mandima,17
31,1,2019,Ituri,Mandima,17
1,2,2019,Ituri,Mandima,17
2,2,2019,Ituri,Mandima,17
3,2,2019,Ituri,Mandima,17
4,2,2019,Ituri,Mandima,17
5,2,2019,Ituri,Mandima,17
6,2,2019,Ituri,Mandima,17
7,2,2019,Ituri,Mandima,17
8,2,2019,Ituri,Mandima,17
9,2,2019,Ituri,Mandima,17
10,2,2019,Ituri,Mandima,17
11,2,2019,Ituri,Mandima,17
12,2,2019,Ituri,Mandima,17
13,2,2019,Ituri,Mandima,17
14,2,2019,Ituri,Mandima,17
15,2,2019,Ituri,Mandima,17
16,2,2019,Ituri,Mandima,17
17,2,2019,Ituri,Mandima,17
18,2,2019,Ituri,Mandima,17
19,2,2019,Ituri,Mandima,17
20,2,2019,Ituri,Mandima,17
21,2,2019,Ituri,Mandima,17
22,2,2019,Ituri,Mandima,17
23,2,2019,Ituri,Mandima,17
24,2,2019,Ituri,Mandima,17
25,2,2019,Ituri,Mandima,18
26,2,2019,Ituri,Mandima,18
27,2,2019,Ituri,Mandima,18
28,2,2019,Ituri,Mandima,19
1,3,2019,Ituri,Mandima,20
2,3,2019,Ituri,Mandima,21
3,3,2019,Ituri,Mandima,21
4,3,2019,Ituri,Mandima,21
5,3,2019,Ituri,Mandima,23
6,3,2019,Ituri,Mandima,23
7,3,2019,Ituri,Mandima,24
8,3,2019,Ituri,Mandima,24
9,3,2019,Ituri,Mandima,24
10,3,2019,Ituri,Mandima,24
11,3,2019,Ituri,Mandima,25
12,3,2019,Ituri,Mandima,26
13,3,2019,Ituri,Mandima,28
14,3,2019,Ituri,Mandima,29
15,3,2019,Ituri,Mandima,29
16,3,2019,Ituri,Mandima,29
17,3,2019,Ituri,Mandima,29
18,3,2019,Ituri,Mandima,30
19,3,2019,Ituri,Mandima,33
20,3,2019,Ituri,Mandima,35
21,3,2019,Ituri,Mandima,36
22,3,2019,Ituri,Mandima,36
23,3,2019,Ituri,Mandima,36
24,3,2019,Ituri,Mandima,38
25,3,2019,Ituri,Mandima,39
26,3,2019,Ituri,Mandima,39
27,3,2019,Ituri,Mandima,40
28,3,2019,Ituri,Mandima,42
29,3,2019,Ituri,Mandima,44
30,3,2019,Ituri,Mandima,47
31,3,2019,Ituri,Mandima,48
1,4,2019,Ituri,Mandima,49
2,4,2019,Ituri,Mandima,52
3,4,2019,Ituri,Mandima,53
4,4,2019,Ituri,Mandima,54
5,4,2019,Ituri,Mandima,54
6,4,2019,Ituri,Mandima,55
7,4,2019,Ituri,Mandima,58
8,4,2019,Ituri,Mandima,59
9,4,2019,Ituri,Mandima,61
10,4,2019,Ituri,Mandima,61
11,4,2019,Ituri,Mandima,62
12,4,2019,Ituri,Mandima,63
13,4,2019,Ituri,Mandima,65
14,4,2019,Ituri,Mandima,67
15,4,2019,Ituri,Mandima,68
16,4,2019,Ituri,Mandima,70
17,4,2019,Ituri,Mandima,72
18,4,2019,Ituri,Mandima,73
19,4,2019,Ituri,Mandima,73
20,4,2019,Ituri,Mandima,74
21,4,2019,Ituri,Mandima,75
22,4,2019,Ituri,Mandima,74
23,4,2019,Ituri,Mandima,77
24,4,2019,Ituri,Mandima,80
25,4,2019,Ituri,Mandima,84
26,4,2019,Ituri,Mandima,85
27,4,2019,Ituri,Mandima,88
28,4,2019,Ituri,Mandima,94
29,4,2019,Ituri,Mandima,94
30,4,2019,Ituri,Mandima,95
1,5,2019,Ituri,Mandima,97
2,5,2019,Ituri,Mandima,98
3,5,2019,Ituri,Mandima,100
4,5,2019,Ituri,Mandima,102
5,5,2019,Ituri,Mandima,109
6,5,2019,Ituri,Mandima,113
7,5,2019,Ituri,Mandima,114
8,5,2019,Ituri,Mandima,114
9,5,2019,Ituri,Mandima,116
10,5,2019,Ituri,Mandima,118
11,5,2019,Ituri,Mandima,119
12,5,2019,Ituri,Mandima,119
13,5,2019,Ituri,Mandima,121
14,5,2019,Ituri,Mandima,122
15,5,2019,Ituri,Mandima,123
16,5,2019,Ituri,Mandima,123
17,5,2019,Ituri,Mandima,125
18,5,2019,Ituri,Mandima,126
19,5,2019,Ituri,Mandima,126
20,5,2019,Ituri,Mandima,126
21,5,2019,Ituri,Mandima,127
22,5,2019,Ituri,Mandima,129
23,5,2019,Ituri,Mandima,131
24,5,2019,Ituri,Mandima,131
25,5,2019,Ituri,Mandima,130
26,5,2019,Ituri,Mandima,132
27,5,2019,Ituri,Mandima,131
28,5,2019,Ituri,Mandima,134
29,5,2019,Ituri,Mandima,134
30,5,2019,Ituri,Mandima,135
31,5,2019,Ituri,Mandima,135
1,6,2019,Ituri,Mandima,135
2,6,2019,Ituri,Mandima,136
3,6,2019,Ituri,Mandima,140
4,6,2019,Ituri,Mandima,141
5,6,2019,Ituri,Mandima,143
6,6,2019,Ituri,Mandima,145
7,6,2019,Ituri,Mandima,148
8,6,2019,Ituri,Mandima,148
9,6,2019,Ituri,Mandima,149
10,6,2019,Ituri,Mandima,150
11,6,2019,Ituri,Mandima,150
12,6,2019,Ituri,Mandima,153
13,6,2019,Ituri,Mandima,154
14,6,2019,Ituri,Mandima,157
15,6,2019,Ituri,Mandima,158
16,6,2019,Ituri,Mandima,158
17,6,2019,Ituri,Mandima,162
18,6,2019,Ituri,Mandima,164
19,6,2019,Ituri,Mandima,164
20,6,2019,Ituri,Mandima,165
21,6,2019,Ituri,Mandima,168
22,6,2019,Ituri,Mandima,169
23,6,2019,Ituri,Mandima,169
24,6,2019,Ituri,Mandima,171
25,6,2019,Ituri,Mandima,171
26,6,2019,Ituri,Mandima,171
27,6,2019,Ituri,Mandima,171
28,6,2019,Ituri,Mandima,171
29,6,2019,Ituri,Mandima,171
30,6,2019,Ituri,Mandima,171
1,7,2019,Ituri,Mandima,172
2,7,2019,Ituri,Mandima,173
3,7,2019,Ituri,Mandima,174
4,7,2019,Ituri,Mandima,175
5,7,2019,Ituri,Mandima,175
6,7,2019,Ituri,Mandima,175
7,7,2019,Ituri,Mandima,177
8,7,2019,Ituri,Mandima,177
9,7,2019,Ituri,Mandima,177
10,7,2019,Ituri,Mandima,177
11,7,2019,Ituri,Mandima,177
12,7,2019,Ituri,Mandima,178
13,7,2019,Ituri,Mandima,178
14,7,2019,Ituri,Mandima,179
15,7,2019,Ituri,Mandima,181
16,7,2019,Ituri,Mandima,181
17,7,2019,Ituri,Mandima,183
18,7,2019,Ituri,Mandima,188
19,7,2019,Ituri,Mandima,191
20,7,2019,Ituri,Mandima,192
21,7,2019,Ituri,Mandima,193
30,7,2019,Ituri,Mandima,215
31,7,2019,Ituri,Mandima,216
1,8,2019,Ituri,Mandima,217
2,8,2019,Ituri,Mandima,223
3,8,2019,Ituri,Mandima,228
4,8,2019,Ituri,Mandima,231
6,8,2019,Ituri,Mandima,237
7,8,2019,Ituri,Mandima,238
8,8,2019,Ituri,Mandima,240
9,8,2019,Ituri,Mandima,240
10,8,2019,Ituri,Mandima,241
11,8,2019,Ituri,Mandima,242
12,8,2019,Ituri,Mandima,243
13,8,2019,Ituri,Mandima,243
14,8,2019,Ituri,Mandima,244
15,8,2019,Ituri,Mandima,244
16,8,2019,Ituri,Mandima,245
17,8,2019,Ituri,Mandima,248
18,8,2019,Ituri,Mandima,249
19,8,2019,Ituri,Mandima,251
20,8,2019,Ituri,Mandima,253
21,8,2019,Ituri,Mandima,255
22,8,2019,Ituri,Mandima,257
23,8,2019,Ituri,Mandima,257
24,8,2019,Ituri,Mandima,258
25,8,2019,Ituri,Mandima,258
26,8,2019,Ituri,Mandima,258
27,8,2019,Ituri,Mandima,260
28,8,2019,Ituri,Mandima,260
29,8,2019,Ituri,Mandima,261
30,8,2019,Ituri,Mandima,263
31,8,2019,Ituri,Mandima,264
1,9,2019,Ituri,Mandima,266
2,9,2019,Ituri,Mandima,267
3,9,2019,Ituri,Mandima,268
4,9,2019,Ituri,Mandima,269
5,9,2019,Ituri,Mandima,271
6,9,2019,Ituri,Mandima,271
7,9,2019,Ituri,Mandima,272
8,9,2019,Ituri,Mandima,272
9,9,2019,Ituri,Mandima,272
10,9,2019,Ituri,Mandima,273
11,9,2019,Ituri,Mandima,275
12,9,2019,Ituri,Mandima,279
13,9,2019,Ituri,Mandima,281
14,9,2019,Ituri,Mandima,285
15,9,2019,Ituri,Mandima,286
16,9,2019,Ituri,Mandima,286
17,9,2019,Ituri,Mandima,287
18,9,2019,Ituri,Mandima,287
19,9,2019,Ituri,Mandima,287
20,9,2019,Ituri,Mandima,288
21,9,2019,Ituri,Mandima,289
22,9,2019,Ituri,Mandima,291
23,9,2019,Ituri,Mandima,291
24,9,2019,Ituri,Mandima,291
25,9,2019,Ituri,Mandima,293
26,9,2019,Ituri,Mandima,294
27,9,2019,Ituri,Mandima,296
28,9,2019,Ituri,Mandima,296
29,9,2019,Ituri,Mandima,297
30,9,2019,Ituri,Mandima,298
1,10,2019,Ituri,Mandima,300
2,10,2019,Ituri,Mandima,301
3,10,2019,Ituri,Mandima,302
4,10,2019,Ituri,Mandima,303
5,10,2019,Ituri,Mandima,303
6,10,2019,Ituri,Mandima,303
7,10,2019,Ituri,Mandima,304
8,10,2019,Ituri,Mandima,305
9,10,2019,Ituri,Mandima,305
10,10,2019,Ituri,Mandima,307
11,10,2019,Ituri,Mandima,309
12,10,2019,Ituri,Mandima,310
13,10,2019,Ituri,Mandima,312
14,10,2019,Ituri,Mandima,315
15,10,2019,Ituri,Mandima,318
16,10,2019,Ituri,Mandima,318
17,10,2019,Ituri,Mandima,318
18,10,2019,Ituri,Mandima,320
19,10,2019,Ituri,Mandima,323
20,10,2019,Ituri,Mandima,325
21,10,2019,Ituri,Mandima,326
22,10,2019,Ituri,Mandima,326
23,10,2019,Ituri,Mandima,330
24,10,2019,Ituri,Mandima,331
25,10,2019,Ituri,Mandima,332
26,10,2019,Ituri,Mandima,333
27,10,2019,Ituri,Mandima,333
28,10,2019,Ituri,Mandima,334
29,10,2019,Ituri,Mandima,334
30,10,2019,Ituri,Mandima,337
31,10,2019,Ituri,Mandima,337
1,11,2019,Ituri,Mandima,338
2,11,2019,Ituri,Mandima,338
3,11,2019,Ituri,Mandima,338
4,11,2019,Ituri,Mandima,339
5,11,2019,Ituri,Mandima,339
6,11,2019,Ituri,Mandima,339
7,11,2019,Ituri,Mandima,339
8,11,2019,Ituri,Mandima,339
9,11,2019,Ituri,Mandima,339
10,11,2019,Ituri,Mandima,339
11,11,2019,Ituri,Mandima,339
12,11,2019,Ituri,Mandima,339
13,11,2019,Ituri,Mandima,339
14,11,2019,Ituri,Mandima,339
15,11,2019,Ituri,Mandima,339
16,11,2019,Ituri,Mandima,339
17,11,2019,Ituri,Mandima,339
18,11,2019,Ituri,Mandima,339
19,11,2019,Ituri,Mandima,339
20,11,2019,Ituri,Mandima,339
21,11,2019,Ituri,Mandima,339
22,11,2019,Ituri,Mandima,340
23,11,2019,Ituri,Mandima,340
24,11,2019,Ituri,Mandima,340
25,11,2019,Ituri,Mandima,340
26,11,2019,Ituri,Mandima,340
27,11,2019,Ituri,Mandima,344
28,11,2019,Ituri,Mandima,344
29,11,2019,Ituri,Mandima,344
30,11,2019,Ituri,Mandima,346
1,12,2019,Ituri,Mandima,346
2,12,2019,Ituri,Mandima,346
3,12,2019,Ituri,Mandima,346
4,12,2019,Ituri,Mandima,346
5,12,2019,Ituri,Mandima,347
6,12,2019,Ituri,Mandima,347
7,12,2019,Ituri,Mandima,347
8,12,2019,Ituri,Mandima,347
9,12,2019,Ituri,Mandima,348
10,12,2019,Ituri,Mandima,348
11,12,2019,Ituri,Mandima,348
12,12,2019,Ituri,Mandima,348
13,12,2019,Ituri,Mandima,348
14,12,2019,Ituri,Mandima,348
15,12,2019,Ituri,Mandima,348
16,12,2019,Ituri,Mandima,348
17,12,2019,Ituri,Mandima,348
18,12,2019,Ituri,Mandima,348
19,12,2019,Ituri,Mandima,348
20,12,2019,Ituri,Mandima,348
21,12,2019,Ituri,Mandima,348
22,12,2019,Ituri,Mandima,348
23,12,2019,Ituri,Mandima,348
24,12,2019,Ituri,Mandima,348
25,12,2019,Ituri,Mandima,348
26,12,2019,Ituri,Mandima,348
27,12,2019,Ituri,Mandima,348
28,12,2019,Ituri,Mandima,348
29,12,2019,Ituri,Mandima,348
30,12,2019,Ituri,Mandima,348
31,12,2019,Ituri,Mandima,348
1,1,2019,Ituri,Komanda,30
2,1,2019,Ituri,Komanda,31
3,1,2019,Ituri,Komanda,31
4,1,2019,Ituri,Komanda,23
5,1,2019,Ituri,Komanda,23
6,1,2019,Ituri,Komanda,23
7,1,2019,Ituri,Komanda,23
8,1,2019,Ituri,Komanda,23
9,1,2019,Ituri,Komanda,23
10,1,2019,Ituri,Komanda,23
11,1,2019,Ituri,Komanda,24
12,1,2019,Ituri,Komanda,24
13,1,2019,Ituri,Komanda,24
11,4,2019,Ituri,Komanda,29
12,4,2019,Ituri,Komanda,29
13,4,2019,Ituri,Komanda,29
11,6,2019,Ituri,Komanda,29
12,6,2019,Ituri,Komanda,29
13,6,2019,Ituri,Komanda,29
14,6,2019,Ituri,Komanda,29
15,6,2019,Ituri,Komanda,29
16,6,2019,Ituri,Komanda,29
17,6,2019,Ituri,Komanda,29
18,6,2019,Ituri,Komanda,29
19,6,2019,Ituri,Komanda,29
20,6,2019,Ituri,Komanda,29
21,6,2019,Ituri,Komanda,29
22,6,2019,Ituri,Komanda,29
23,6,2019,Ituri,Komanda,30
24,6,2019,Ituri,Komanda,30
25,6,2019,Ituri,Komanda,30
26,6,2019,Ituri,Komanda,30
27,6,2019,Ituri,Komanda,30
28,6,2019,Ituri,Komanda,30
29,6,2019,Ituri,Komanda,30
30,6,2019,Ituri,Komanda,30
1,7,2019,Ituri,Komanda,31
2,7,2019,Ituri,Komanda,31
3,7,2019,Ituri,Komanda,31
4,7,2019,Ituri,Komanda,31
5,7,2019,Ituri,Komanda,31
6,7,2019,Ituri,Komanda,31
7,7,2019,Ituri,Komanda,31
8,7,2019,Ituri,Komanda,31
9,7,2019,Ituri,Komanda,31
10,7,2019,Ituri,Komanda,31
11,7,2019,Ituri,Komanda,31
12,7,2019,Ituri,Komanda,31
13,7,2019,Ituri,Komanda,31
14,7,2019,Ituri,Komanda,31
15,7,2019,Ituri,Komanda,32
16,7,2019,Ituri,Komanda,32
17,7,2019,Ituri,Komanda,32
18,7,2019,Ituri,Komanda,32
19,7,2019,Ituri,Komanda,32
20,7,2019,Ituri,Komanda,32
21,7,2019,Ituri,Komanda,32
30,7,2019,Ituri,Komanda,34
31,7,2019,Ituri,Komanda,36
1,8,2019,Ituri,Komanda,36
2,8,2019,Ituri,Komanda,36
3,8,2019,Ituri,Komanda,36
4,8,2019,Ituri,Komanda,36
6,8,2019,Ituri,Komanda,36
7,8,2019,Ituri,Komanda,36
8,8,2019,Ituri,Komanda,37
9,8,2019,Ituri,Komanda,37
10,8,2019,Ituri,Komanda,37
11,8,2019,Ituri,Komanda,37
12,8,2019,Ituri,Komanda,37
13,8,2019,Ituri,Komanda,38
14,8,2019,Ituri,Komanda,38
15,8,2019,Ituri,Komanda,38
16,8,2019,Ituri,Komanda,39
17,8,2019,Ituri,Komanda,39
18,8,2019,Ituri,Komanda,40
19,8,2019,Ituri,Komanda,40
20,8,2019,Ituri,Komanda,39
21,8,2019,Ituri,Komanda,39
22,8,2019,Ituri,Komanda,40
23,8,2019,Ituri,Komanda,40
24,8,2019,Ituri,Komanda,41
25,8,2019,Ituri,Komanda,41
26,8,2019,Ituri,Komanda,42
27,8,2019,Ituri,Komanda,42
28,8,2019,Ituri,Komanda,42
29,8,2019,Ituri,Komanda,42
30,8,2019,Ituri,Komanda,43
31,8,2019,Ituri,Komanda,43
1,9,2019,Ituri,Komanda,43
2,9,2019,Ituri,Komanda,43
3,9,2019,Ituri,Komanda,43
4,9,2019,Ituri,Komanda,43
5,9,2019,Ituri,Komanda,43
6,9,2019,Ituri,Komanda,43
7,9,2019,Ituri,Komanda,43
8,9,2019,Ituri,Komanda,43
9,9,2019,Ituri,Komanda,43
10,9,2019,Ituri,Komanda,43
11,9,2019,Ituri,Komanda,46
12,9,2019,Ituri,Komanda,47
13,9,2019,Ituri,Komanda,49
14,9,2019,Ituri,Komanda,49
15,9,2019,Ituri,Komanda,49
16,9,2019,Ituri,Komanda,49
17,9,2019,Ituri,Komanda,50
18,9,2019,Ituri,Komanda,50
19,9,2019,Ituri,Komanda,51
20,9,2019,Ituri,Komanda,51
21,9,2019,Ituri,Komanda,53
22,9,2019,Ituri,Komanda,53
23,9,2019,Ituri,Komanda,53
24,9,2019,Ituri,Komanda,55
25,9,2019,Ituri,Komanda,55
26,9,2019,Ituri,Komanda,55
11,2,2019,Ituri,Komanda,28
12,2,2019,Ituri,Komanda,28
13,2,2019,Ituri,Komanda,28
14,2,2019,Ituri,Komanda,28
15,2,2019,Ituri,Komanda,28
16,2,2019,Ituri,Komanda,28
17,2,2019,Ituri,Komanda,28
18,2,2019,Ituri,Komanda,28
19,2,2019,Ituri,Komanda,28
20,2,2019,Ituri,Komanda,28
21,2,2019,Ituri,Komanda,28
22,2,2019,Ituri,Komanda,28
23,2,2019,Ituri,Komanda,28
24,2,2019,Ituri,Komanda,28
26,2,2019,Ituri,Komanda,28
27,2,2019,Ituri,Komanda,28
28,2,2019,Ituri,Komanda,28
1,3,2019,Ituri,Komanda,28
2,3,2019,Ituri,Komanda,28
10,4,2019,Ituri,Komanda,28
25,4,2019,Ituri,Komanda,28
26,4,2019,Ituri,Komanda,28
27,4,2019,Ituri,Komanda,28
28,4,2019,Ituri,Komanda,28
29,4,2019,Ituri,Komanda,28
30,4,2019,Ituri,Komanda,28
1,5,2019,Ituri,Komanda,28
2,5,2019,Ituri,Komanda,28
3,5,2019,Ituri,Komanda,28
4,5,2019,Ituri,Komanda,28
5,5,2019,Ituri,Komanda,28
6,5,2019,Ituri,Komanda,28
7,5,2019,Ituri,Komanda,28
8,5,2019,Ituri,Komanda,28
9,5,2019,Ituri,Komanda,28
10,5,2019,Ituri,Komanda,28
11,5,2019,Ituri,Komanda,28
12,5,2019,Ituri,Komanda,28
13,5,2019,Ituri,Komanda,28
14,5,2019,Ituri,Komanda,28
15,5,2019,Ituri,Komanda,28
16,5,2019,Ituri,Komanda,28
17,5,2019,Ituri,Komanda,28
18,5,2019,Ituri,Komanda,28
19,5,2019,Ituri,Komanda,28
20,5,2019,Ituri,Komanda,28
21,5,2019,Ituri,Komanda,28
22,5,2019,Ituri,Komanda,28
23,5,2019,Ituri,Komanda,28
24,5,2019,Ituri,Komanda,28
25,5,2019,Ituri,Komanda,28
26,5,2019,Ituri,Komanda,28
27,5,2019,Ituri,Komanda,28
28,5,2019,Ituri,Komanda,28
29,5,2019,Ituri,Komanda,28
30,5,2019,Ituri,Komanda,28
31,5,2019,Ituri,Komanda,28
1,6,2019,Ituri,Komanda,28
2,6,2019,Ituri,Komanda,28
3,6,2019,Ituri,Komanda,28
4,6,2019,Ituri,Komanda,28
5,6,2019,Ituri,Komanda,28
6,6,2019,Ituri,Komanda,28
7,6,2019,Ituri,Komanda,28
8,6,2019,Ituri,Komanda,28
9,6,2019,Ituri,Komanda,28
10,6,2019,Ituri,Komanda,28
14,1,2019,Ituri,Komanda,27
15,1,2019,Ituri,Komanda,27
16,1,2019,Ituri,Komanda,27
17,1,2019,Ituri,Komanda,27
18,1,2019,Ituri,Komanda,27
19,1,2019,Ituri,Komanda,27
20,1,2019,Ituri,Komanda,27
21,1,2019,Ituri,Komanda,27
22,1,2019,Ituri,Komanda,27
23,1,2019,Ituri,Komanda,27
24,1,2019,Ituri,Komanda,27
25,1,2019,Ituri,Komanda,27
26,1,2019,Ituri,Komanda,27
27,1,2019,Ituri,Komanda,27
28,1,2019,Ituri,Komanda,27
29,1,2019,Ituri,Komanda,27
30,1,2019,Ituri,Komanda,27
31,1,2019,Ituri,Komanda,27
1,2,2019,Ituri,Komanda,27
2,2,2019,Ituri,Komanda,27
3,2,2019,Ituri,Komanda,27
4,2,2019,Ituri,Komanda,27
5,2,2019,Ituri,Komanda,27
6,2,2019,Ituri,Komanda,27
7,2,2019,Ituri,Komanda,27
8,2,2019,Ituri,Komanda,27
9,2,2019,Ituri,Komanda,27
10,2,2019,Ituri,Komanda,27
25,2,2019,Ituri,Komanda,27
3,3,2019,Ituri,Komanda,27
4,3,2019,Ituri,Komanda,27
5,3,2019,Ituri,Komanda,27
6,3,2019,Ituri,Komanda,27
7,3,2019,Ituri,Komanda,27
8,3,2019,Ituri,Komanda,27
9,3,2019,Ituri,Komanda,27
10,3,2019,Ituri,Komanda,27
11,3,2019,Ituri,Komanda,27
12,3,2019,Ituri,Komanda,27
13,3,2019,Ituri,Komanda,27
14,3,2019,Ituri,Komanda,27
15,3,2019,Ituri,Komanda,27
16,3,2019,Ituri,Komanda,27
17,3,2019,Ituri,Komanda,27
18,3,2019,Ituri,Komanda,27
19,3,2019,Ituri,Komanda,27
20,3,2019,Ituri,Komanda,27
21,3,2019,Ituri,Komanda,27
22,3,2019,Ituri,Komanda,27
23,3,2019,Ituri,Komanda,27
24,3,2019,Ituri,Komanda,27
25,3,2019,Ituri,Komanda,27
26,3,2019,Ituri,Komanda,27
27,3,2019,Ituri,Komanda,27
28,3,2019,Ituri,Komanda,27
29,3,2019,Ituri,Komanda,27
30,3,2019,Ituri,Komanda,27
31,3,2019,Ituri,Komanda,27
1,4,2019,Ituri,Komanda,27
2,4,2019,Ituri,Komanda,27
3,4,2019,Ituri,Komanda,27
4,4,2019,Ituri,Komanda,27
5,4,2019,Ituri,Komanda,27
6,4,2019,Ituri,Komanda,27
7,4,2019,Ituri,Komanda,27
8,4,2019,Ituri,Komanda,27
9,4,2019,Ituri,Komanda,27
14,4,2019,Ituri,Komanda,27
15,4,2019,Ituri,Komanda,27
16,4,2019,Ituri,Komanda,27
17,4,2019,Ituri,Komanda,27
18,4,2019,Ituri,Komanda,27
19,4,2019,Ituri,Komanda,27
20,4,2019,Ituri,Komanda,27
21,4,2019,Ituri,Komanda,27
22,4,2019,Ituri,Komanda,27
23,4,2019,Ituri,Komanda,27
24,4,2019,Ituri,Komanda,27
27,9,2019,Ituri,Komanda,56
28,9,2019,Ituri,Komanda,56
29,9,2019,Ituri,Komanda,56
30,9,2019,Ituri,Komanda,56
1,10,2019,Ituri,Komanda,56
2,10,2019,Ituri,Komanda,56
3,10,2019,Ituri,Komanda,56
4,10,2019,Ituri,Komanda,56
5,10,2019,Ituri,Komanda,56
6,10,2019,Ituri,Komanda,56
7,10,2019,Ituri,Komanda,56
8,10,2019,Ituri,Komanda,56
9,10,2019,Ituri,Komanda,56
10,10,2019,Ituri,Komanda,56
11,10,2019,Ituri,Komanda,56
12,10,2019,Ituri,Komanda,56
13,10,2019,Ituri,Komanda,56
14,10,2019,Ituri,Komanda,56
15,10,2019,Ituri,Komanda,56
16,10,2019,Ituri,Komanda,56
17,10,2019,Ituri,Komanda,56
18,10,2019,Ituri,Komanda,56
19,10,2019,Ituri,Komanda,56
20,10,2019,Ituri,Komanda,56
21,10,2019,Ituri,Komanda,56
22,10,2019,Ituri,Komanda,56
23,10,2019,Ituri,Komanda,56
24,10,2019,Ituri,Komanda,56
25,10,2019,Ituri,Komanda,56
26,10,2019,Ituri,Komanda,56
27,10,2019,Ituri,Komanda,56
28,10,2019,Ituri,Komanda,56
29,10,2019,Ituri,Komanda,56
30,10,2019,Ituri,Komanda,56
31,10,2019,Ituri,Komanda,56
1,11,2019,Ituri,Komanda,56
2,11,2019,Ituri,Komanda,56
3,11,2019,Ituri,Komanda,56
4,11,2019,Ituri,Komanda,56
5,11,2019,Ituri,Komanda,56
6,11,2019,Ituri,Komanda,56
7,11,2019,Ituri,Komanda,56
8,11,2019,Ituri,Komanda,56
9,11,2019,Ituri,Komanda,56
10,11,2019,Ituri,Komanda,56
11,11,2019,Ituri,Komanda,56
12,11,2019,Ituri,Komanda,56
13,11,2019,Ituri,Komanda,56
14,11,2019,Ituri,Komanda,56
15,11,2019,Ituri,Komanda,56
16,11,2019,Ituri,Komanda,56
17,11,2019,Ituri,Komanda,56
18,11,2019,Ituri,Komanda,56
19,11,2019,Ituri,Komanda,56
20,11,2019,Ituri,Komanda,56
21,11,2019,Ituri,Komanda,56
22,11,2019,Ituri,Komanda,56
23,11,2019,Ituri,Komanda,56
24,11,2019,Ituri,Komanda,56
25,11,2019,Ituri,Komanda,56
26,11,2019,Ituri,Komanda,56
27,11,2019,Ituri,Komanda,56
28,11,2019,Ituri,Komanda,56
29,11,2019,Ituri,Komanda,56
30,11,2019,Ituri,Komanda,56
1,12,2019,Ituri,Komanda,56
2,12,2019,Ituri,Komanda,56
3,12,2019,Ituri,Komanda,56
4,12,2019,Ituri,Komanda,56
5,12,2019,Ituri,Komanda,56
6,12,2019,Ituri,Komanda,56
7,12,2019,Ituri,Komanda,56
8,12,2019,Ituri,Komanda,56
9,12,2019,Ituri,Komanda,56
10,12,2019,Ituri,Komanda,56
11,12,2019,Ituri,Komanda,56
12,12,2019,Ituri,Komanda,56
13,12,2019,Ituri,Komanda,56
14,12,2019,Ituri,Komanda,56
15,12,2019,Ituri,Komanda,56
16,12,2019,Ituri,Komanda,56
17,12,2019,Ituri,Komanda,56
18,12,2019,Ituri,Komanda,56
19,12,2019,Ituri,Komanda,56
20,12,2019,Ituri,Komanda,56
21,12,2019,Ituri,Komanda,56
22,12,2019,Ituri,Komanda,56
23,12,2019,Ituri,Komanda,56
24,12,2019,Ituri,Komanda,56
25,12,2019,Ituri,Komanda,56
26,12,2019,Ituri,Komanda,56
27,12,2019,Ituri,Komanda,56
28,12,2019,Ituri,Komanda,56
29,12,2019,Ituri,Komanda,56
30,12,2019,Ituri,Komanda,56
31,12,2019,Ituri,Komanda,56
22,9,2019,Ituri,Bunia,5
23,9,2019,Ituri,Bunia,5
24,9,2019,Ituri,Bunia,5
29,9,2019,Ituri,Bunia,5
30,9,2019,Ituri,Bunia,5
1,10,2019,Ituri,Bunia,5
2,10,2019,Ituri,Bunia,5
3,10,2019,Ituri,Bunia,5
4,10,2019,Ituri,Bunia,5
5,10,2019,Ituri,Bunia,5
